Entry Date,Resource,Name,Project,Status,Organization,Location,Billable,Temp,Client,Hours,Type
12/24/23 0:00,Role,Stevie Tithecott (L386438),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",2.2,Actual
1/28/24 0:00,Role,Tiphany Brodley (U465696),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",1.7,Actual
12/10/23 0:00,Role,Aurora Brooks (O919682),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",2.3,Projected
12/15/23 0:00,Role,Curtis Ruggieri (Z611339),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",3,Projected
12/11/23 0:00,Role,Merrill Lownsbrough (D933912),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",5,Projected
11/29/23 0:00,Role,Skell Cuddihy (H954677),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",6,Projected
12/27/23 0:00,Role,Tito Oake (F669163),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",6.9,Projected
12/22/23 0:00,Role,Portia Ambroisin (B190902),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",7.3,Actual
1/28/24 0:00,Role,Anne-marie Bake (L741017),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",6.8,Projected
11/30/23 0:00,Role,Holli Skottle (T560158),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",6.3,Actual
1/29/24 0:00,Role,Jimmy Petrolli (Q540144),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",1.5,Projected
12/22/23 0:00,Role,Darla Berthome (Q177581),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",7.8,Actual
11/27/23 0:00,Role,Fremont Hillan (P849730),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",2.5,Actual
12/9/23 0:00,Role,Butch Mallinar (H248053),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",6.6,Projected
1/14/24 0:00,Role,Shela Lowrey (D429675),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",3.1,Projected
1/29/24 0:00,Role,Seka Keyworth (F530626),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",1,Projected
12/4/23 0:00,Role,Dawna Byart (L477989),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",3.1,Projected
11/27/23 0:00,Role,Agustin Moorrud (W400210),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",5.1,Actual
1/30/24 0:00,Role,Charline Carrabot (T646196),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",7.4,Projected
1/22/24 0:00,Role,Teodorico Bowdrey (H035100),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",6.9,Projected
11/30/23 0:00,Role,Donavon Drummond (Y509200),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",3.7,Projected
11/27/23 0:00,Role,Giovanni Drogan (Y998532),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,No,"Bechtelar, Kovacek and Collier",7.8,Actual
11/27/23 0:00,Role,Carolyne Sim (K775652),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",3.8,Actual
12/28/23 0:00,Role,Claybourne Mahmood (U436592),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",7,Projected
12/26/23 0:00,Role,Ripley Wignall (N974785),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",3.8,Projected
1/16/24 0:00,Role,Elsi Ducham (E857538),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",4.4,Actual
1/26/24 0:00,Role,Norma Broadhurst (T420108),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",3.5,Projected
1/19/24 0:00,Role,Ania Cossam (E618065),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",6.5,Actual
12/12/23 0:00,Role,Mort Chainey (M526054),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,No,"Bechtelar, Kovacek and Collier",4,Projected
12/21/23 0:00,Role,Mahala Murthwaite (Q558452),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",6.2,Projected
1/24/24 0:00,Role,Alaric Acres (E841732),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",7.6,Projected
12/10/23 0:00,Role,Emmey Arenson (X371192),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",1.6,Projected
1/4/24 0:00,Role,Arden Gilyott (G878486),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",2.2,Projected
12/1/23 0:00,Role,Phillida Levee (O807319),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",3.4,Actual
12/16/23 0:00,Role,Horatius Davern (U216285),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,No,Yes,"Bechtelar, Kovacek and Collier",5,Actual
1/12/24 0:00,Role,Pearce Worsall (X503099),Upgradable fault-tolerant product (P008744-657),Approved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",4.7,Projected
12/10/23 0:00,Role,Whitman Kelston (L485372),Upgradable fault-tolerant product (P008744-657),Unapproved,Launch Consulting,USA,Yes,Yes,"Bechtelar, Kovacek and Collier",6.1,Actual
1/9/24 0:00,Role,Bili Burgess (D182811),Sharable zero defect workforce (P002074-395),Unapproved,Launch Consulting,USA,Yes,No,"Bechtelar, Kovacek and Collier",3.3,Actual
11/28/23 0:00,Role,Courtenay Edmands (T299517),Automated 5th generation encoding (P007283-746),Approved,Launch Consulting,USA,No,Yes,O'Hara Group,7.2,Actual
1/9/24 0:00,Role,Edithe Jaher (G756988),Progressive 24/7 success (P007092-366),Unapproved,Launch Consulting,USA,Yes,Yes,Kris LLC,7.8,Actual
12/18/23 0:00,Role,Marge McGillicuddy (B440712),Proactive interactive intranet (P003238-610),Unapproved,Launch Consulting,USA,Yes,No,Kris LLC,7.3,Projected
11/28/23 0:00,Role,Emile Hudel (J488897),Cloned fresh-thinking neural-net (P006395-932),Unapproved,Launch Consulting,USA,No,Yes,Kris LLC,6.4,Projected
12/21/23 0:00,Role,Ly Pickervance (K557611),Open-source grid-enabled capability (P005756-854),Approved,Launch Consulting,USA,Yes,Yes,Kris LLC,4.9,Projected
1/17/24 0:00,Role,Jerry Coath (S565145),Adaptive transitional moderator (P005926-522),Approved,Launch Consulting,USA,No,No,"Abbott, Adams and Nicolas",6.1,Projected
1/10/24 0:00,Role,Eleanore Tappor (X195033),Self-enabling national superstructure (P005532-987),Approved,Launch Consulting,USA,No,Yes,"MacGyver, Haley and O'Kon",3.7,Projected
12/9/23 0:00,Role,Torin Rankmore (D325618),Synergistic human-resource access (P007676-670),Unapproved,Launch Consulting,USA,Yes,No,Luettgen Inc,4.7,Actual
1/6/24 0:00,Role,Meara Dymott (E630078),Future-proofed fault-tolerant access (P007322-983),Unapproved,Launch Consulting,USA,No,No,Senger-Beahan,8,Projected
